iso3,year,c_newinc,e_pop_num,priv_new_dx
COK,2018,0,17253,
COK,2019,1,17110,
COK,2020,1,17029,
COK,2021,0,17003,
COK,2022,0,17011,
COL,2000,11630,39215135,
COL,2001,11480,39837875,
COL,2002,11376,40454050,
COL,2003,11640,41057687,
COL,2004,11242,41648268,
COL,2005,10360,42220940,
COL,2006,11128,42772910,4
COL,2007,10950,43306582,
COL,2008,11344,43815313,
COL,2009,11324,44313917,
COL,2010,11420,44816108,
COL,2011,11884,45308899,
COL,2012,12097,45782417,
COL,2013,11737,46237930,
COL,2014,11637,46677947,0
COL,2015,11858,47119728,
COL,2016,12581,47625955,
COL,2017,13007,48351671,
COL,2018,13140,49276961,
COL,2019,14292,50187406,
COL,2020,12088,50930662,
COL,2021,13659,51516562,
COL,2022,16692,51874024,
COM,2000,120,536758,
COM,2001,138,547741,
COM,2002,111,559047,
COM,2003,73,570130,
COM,2004,89,581154,
COM,2005,111,592683,
COM,2006,112,604658,
COM,2007,,616899,
COM,2008,134,629470,
COM,2009,128,642493,
COM,2010,,656024,
COM,2011,117,670071,
COM,2012,120,684553,
COM,2013,121,699393,
COM,2014,148,714612,
COM,2015,,730216,
COM,2016,163,746232,
COM,2017,128,761664,
COM,2018,121,776313,
COM,2019,191,790986,
COM,2020,156,806166,
COM,2021,134,821625,
COM,2022,,836774,
CPV,2000,,458251,
CPV,2001,291,465958,
CPV,2002,195,473231,
CPV,2003,316,480089,
CPV,2004,294,486583,
CPV,2005,292,492827,
CPV,2006,262,498884,3
CPV,2007,274,504733,
CPV,2008,334,510336,0
CPV,2009,332,515638,
CPV,2010,356,521212,
CPV,2011,380,527521,0
CPV,2012,420,533864,0
CPV,2013,302,539940,0
CPV,2014,274,546076,0
CPV,2015,269,552166,
CPV,2016,247,558394,
CPV,2017,249,564954,
CPV,2018,200,571202,
CPV,2019,203,577030,
CPV,2020,207,582640,
CPV,2021,182,587925,
CPV,2022,145,593149,
CRI,2000,585,3979193,
CRI,2001,630,4053222,
CRI,2002,543,4122623,
CRI,2003,547,4188610,
CRI,2004,712,4252800,
CRI,2005,534,4315887,
CRI,2006,488,4378172,5
CRI,2007,550,4440019,
CRI,2008,501,4501921,
CRI,2009,443,4563127,
CRI,2010,492,4622252,
CRI,2011,514,4679926,0
CRI,2012,475,4736593,4
CRI,2013,410,4791535,0
CRI,2014,463,4844288,0
CRI,2015,424,4895242,
CRI,2016,368,4945205,
CRI,2017,379,4993842,
CRI,2018,401,5040734,
CRI,2019,405,5084532,
CRI,2020,342,5123105,
CRI,2021,350,5153957,
CRI,2022,392,5180829,
CUB,2000,1183,11105791,
CUB,2001,926,11139127,
CUB,2002,898,11170051,
CUB,2003,840,11199217,
CUB,2004,784,11225294,
CUB,2005,772,11246114,
CUB,2006,765,11260630,
CUB,2007,762,11269887,
CUB,2008,817,11276609,
CUB,2009,712,11283185,
CUB,2010,827,11290417,
CUB,2011,805,11298710,
CUB,2012,734,11309290,
CUB,2013,757,11321579,
CUB,2014,729,11332026,
CUB,2015,698,11339894,
CUB,2016,682,11342012,
CUB,2017,712,11336405,
CUB,2018,710,11328244,
CUB,2019,636,11316697,
CUB,2020,580,11300698,
CUB,2021,509,11256372,
CUB,2022,717,11212191,
CUW,2010,5,159380,
CUW,2011,1,161677,
CUW,2012,1,163948,
CUW,2013,2,166136,
CUW,2014,5,168025,
CUW,2015,8,169572,
CUW,2016,4,170739,
CUW,2017,9,171524,
CUW,2018,,184722,
CUW,2019,,193107,
CUW,2020,,189288,
CUW,2021,,190338,
CUW,2022,5,191163,
CYM,2000,5,39658,
CYM,2001,1,41054,
CYM,2002,0,42456,
CYM,2003,0,43862,
CYM,2004,1,45286,
CYM,2005,,46727,
CYM,2006,0,48177,2
CYM,2007,1,49647,
CYM,2008,1,51123,
CYM,2009,2,52602,
CYM,2010,4,54074,
CYM,2011,2,55492,
CYM,2012,6,56860,
CYM,2013,5,58212,
CYM,2014,0,59559,
CYM,2015,7,60911,
CYM,2016,3,62255,
CYM,2017,4,63581,
CYM,2018,3,64884,
CYM,2019,4,66134,
CYM,2020,2,67311,
CYM,2021,2,68136,
CYM,2022,6,68706,
CYP,2000,33,948237,
CYP,2001,40,964830,
CYP,2002,20,982194,
CYP,2003,35,1000350,
CYP,2004,30,1018684,
CYP,2005,34,1037062,
CYP,2006,36,1055438,16
CYP,2007,41,1073873,
CYP,2008,48,1092390,
CYP,2009,51,1110974,
CYP,2010,61,1129686,
CYP,2011,51,1145086,
CYP,2012,63,1156556,
CYP,2013,41,1166968,
CYP,2014,39,1176995,
CYP,2015,63,1187280,
CYP,2016,57,1197881,
CYP,2017,52,1208523,
CYP,2018,51,1218831,
CYP,2019,66,1228836,
CYP,2020,34,1237537,
CYP,2021,48,1244188,
CYP,2022,90,1251488,
CZE,2000,1414,10234710,
CZE,2001,1291,10230276,
CZE,2002,1156,10238170,
CZE,2003,1128,10248038,
CZE,2004,1027,10260999,
CZE,2005,973,10280113,
CZE,2006,941,10304815,
CZE,2007,790,10337829,
CZE,2008,807,10378583,
CZE,2009,632,10421510,
CZE,2010,619,10464749,
CZE,2011,568,10496379,
CZE,2012,565,10511065,
CZE,2013,471,10514552,
CZE,2014,474,10517182,
CZE,2015,508,10523798,
CZE,2016,511,10527591,
CZE,2017,499,10531305,
CZE,2018,435,10534593,
CZE,2019,458,10536871,
CZE,2020,360,10530953,
CZE,2021,352,10510751,
CZE,2022,379,10493986,
DEU,2000,9064,81551677,
DEU,2001,6959,81514568,
DEU,2002,6931,81443427,
DEU,2003,7025,81346810,
DEU,2004,6193,81266673,
DEU,2005,5700,81212168,
DEU,2006,5143,81177817,
DEU,2007,4657,81183830,
DEU,2008,4136,81217482,
DEU,2009,4168,81260615,
DEU,2010,4056,81325090,
DEU,2011,4062,81423378,
DEU,2012,4029,81545565,
DEU,2013,4193,81680591,
DEU,2014,4328,81858825,
DEU,2015,5671,82073226,
DEU,2016,5737,82331423,
DEU,2017,5353,82624374,
DEU,2018,5265,82896696,
DEU,2019,4628,83148141,
DEU,2020,4010,83328988,
DEU,2021,3792,83408554,
DEU,2022,3893,83369843,
DJI,2000,3971,742033,
DJI,2001,4198,765490,
DJI,2002,3191,789129,
DJI,2003,3231,806411,
DJI,2004,2940,818373,
DJI,2005,3109,830861,
DJI,2006,3011,846947,6
DJI,2007,3195,865196,
DJI,2008,3682,882886,
DJI,2009,3783,901103,
DJI,2010,4172,919199,
DJI,2011,3686,936811,
DJI,2012,3474,954297,7
DJI,2013,3162,971753,
DJI,2014,2422,989087,
DJI,2015,2686,1006259,
DJI,2016,2522,1023261,
DJI,2017,2057,1040233,
DJI,2018,1997,1057198,
DJI,2019,1825,1073994,
DJI,2020,1701,1090156,
DJI,2021,1799,1105557,
DJI,2022,2152,1120849,
DMA,2000,,68346,
DMA,2001,,68153,
DMA,2002,2,68262,
DMA,2003,,68442,
DMA,2004,,68574,
DMA,2005,,68674,
DMA,2006,19,68742,4
DMA,2007,3,68775,
DMA,2008,13,68782,
DMA,2009,4,68787,
DMA,2010,8,68755,
DMA,2011,2,68742,
DMA,2012,7,68888,
DMA,2013,3,68819,
DMA,2014,1,69371,
DMA,2015,7,70007,
DMA,2016,5,70075,
DMA,2017,1,70403,
DMA,2018,4,70823,
DMA,2019,10,71428,
DMA,2020,,71995,
DMA,2021,0,72412,
DMA,2022,0,72737,
DNK,2000,587,5340655,
DNK,2001,494,5360748,
DNK,2002,403,5378697,
DNK,2003,391,5396355,
DNK,2004,356,5415586,
DNK,2005,395,5436313,
DNK,2006,342,5457864,
DNK,2007,355,5479722,
DNK,2008,330,5502751,
DNK,2009,292,5526452,
DNK,2010,331,5550849,
DNK,2011,359,5576016,
DNK,2012,342,5600959,
DNK,2013,330,5625385,
DNK,2014,293,5650653,
DNK,2015,320,5677796,
DNK,2016,292,5706857,
DNK,2017,253,5737284,
DNK,2018,270,5766686,
DNK,2019,260,5795878,
DNK,2020,207,5825641,
DNK,2021,191,5854240,
DNK,2022,205,5882261,
DOM,2000,5291,8540791,
DOM,2001,4766,8669040,
DOM,2002,4040,8795101,
DOM,2003,4790,8919852,
DOM,2004,4549,9043127,
DOM,2005,5003,9164768,
DOM,2006,4561,9284168,6
DOM,2007,4150,9402206,
DOM,2008,4280,9522948,0
DOM,2009,4256,9648061,0
DOM,2010,3964,9775755,181
DOM,2011,4309,9903737,0
DOM,2012,4262,10030882,13
DOM,2013,4450,10157051,581
DOM,2014,4405,10282115,772
DOM,2015,4504,10405832,
DOM,2016,4235,10527592,
DOM,2017,3851,10647244,
DOM,2018,3857,10765531,
DOM,2019,3588,10881882,
DOM,2020,2619,10999664,
DOM,2021,3374,11117873,
DOM,2022,4051,11228821,
DZA,2000,18572,30774621,
DZA,2001,18250,31200985,
DZA,2002,18934,31624696,
DZA,2003,19730,32055883,
DZA,2004,19929,32510186,
DZA,2005,21336,32956690,
DZA,2006,21143,33435080,6
DZA,2007,21369,33983827,
DZA,2008,20588,34569592,
DZA,2009,21701,35196037,
DZA,2010,22336,35856344,0
DZA,2011,21429,36543541,
DZA,2012,21880,37260563,
DZA,2013,20701,38000626,
DZA,2014,22517,38760168,
DZA,2015,23705,39543154,
DZA,2016,22801,40339329,
DZA,2017,23077,41136546,
DZA,2018,23465,41927007,
DZA,2019,20879,42705368,
DZA,2020,17212,43451666,
DZA,2021,19012,44177969,
DZA,2022,18738,44903225,
ECU,2000,6908,12626507,
ECU,2001,6015,12845521,
ECU,2002,5829,13070609,
ECU,2003,6811,13301184,
ECU,2004,6320,13534593,
